Sexo;Comunidades y Ciudades Autónomas;Tipo de sector;Periodo;Total
Ambos sexos;16 País Vasco;Empleo público;2011T4;141,1
Ambos sexos;16 País Vasco;Empleo público;2011T3;142,8
Ambos sexos;16 País Vasco;Empleo público;2011T2;145,7
Ambos sexos;16 País Vasco;Empleo público;2011T1;149,8
Ambos sexos;16 País Vasco;Empleo público;2010T4;145,8
Ambos sexos;16 País Vasco;Empleo público;2010T3;148,7
Ambos sexos;16 País Vasco;Empleo público;2010T2;133,1
Ambos sexos;16 País Vasco;Empleo público;2010T1;139,6
Ambos sexos;16 País Vasco;Empleo público;2009T4;131,0
Ambos sexos;16 País Vasco;Empleo público;2009T3;135,2
Ambos sexos;16 País Vasco;Empleo público;2009T2;131,3
Ambos sexos;16 País Vasco;Empleo público;2009T1;130,3
Ambos sexos;16 País Vasco;Empleo público;2008T4;134,3
Ambos sexos;16 País Vasco;Empleo público;2008T3;139,6
Ambos sexos;16 País Vasco;Empleo público;2008T2;134,6
Ambos sexos;16 País Vasco;Empleo público;2008T1;131,7
Ambos sexos;16 País Vasco;Empleo público;2007T4;136,5
Ambos sexos;16 País Vasco;Empleo público;2007T3;137,3
Ambos sexos;16 País Vasco;Empleo público;2007T2;130,9
Ambos sexos;16 País Vasco;Empleo público;2007T1;133,3
Ambos sexos;16 País Vasco;Empleo público;2006T4;138,4
Ambos sexos;16 País Vasco;Empleo público;2006T3;137,2
Ambos sexos;16 País Vasco;Empleo público;2006T2;137,3
Ambos sexos;16 País Vasco;Empleo público;2006T1;134,1
Ambos sexos;16 País Vasco;Empleo público;2005T4;131,0
Ambos sexos;16 País Vasco;Empleo público;2005T3;126,8
Ambos sexos;16 País Vasco;Empleo público;2005T2;127,4
Ambos sexos;16 País Vasco;Empleo público;2005T1;124,4
Ambos sexos;16 País Vasco;Empleo público;2004T4;126,6
Ambos sexos;16 País Vasco;Empleo público;2004T3;131,7
Ambos sexos;16 País Vasco;Empleo público;2004T2;131,2
Ambos sexos;16 País Vasco;Empleo público;2004T1;130,7
Ambos sexos;16 País Vasco;Empleo público;2003T4;133,2
Ambos sexos;16 País Vasco;Empleo público;2003T3;133,6
Ambos sexos;16 País Vasco;Empleo público;2003T2;130,0
Ambos sexos;16 País Vasco;Empleo público;2003T1;126,1
Ambos sexos;16 País Vasco;Empleo público;2002T4;122,1
Ambos sexos;16 País Vasco;Empleo público;2002T3;127,1
Ambos sexos;16 País Vasco;Empleo público;2002T2;124,2
Ambos sexos;16 País Vasco;Empleo público;2002T1;122,3
Ambos sexos;17 Rioja, La;Empleo público;2023T1;20,1
Ambos sexos;17 Rioja, La;Empleo público;2022T4;22,0
Ambos sexos;17 Rioja, La;Empleo público;2022T3;21,5
Ambos sexos;17 Rioja, La;Empleo público;2022T2;21,1
Ambos sexos;17 Rioja, La;Empleo público;2022T1;20,1
Ambos sexos;17 Rioja, La;Empleo público;2021T4;21,8
Ambos sexos;17 Rioja, La;Empleo público;2021T3;23,5
Ambos sexos;17 Rioja, La;Empleo público;2021T2;24,6
Ambos sexos;17 Rioja, La;Empleo público;2021T1;22,4
Ambos sexos;17 Rioja, La;Empleo público;2020T4;23,6
Ambos sexos;17 Rioja, La;Empleo público;2020T3;22,6
Ambos sexos;17 Rioja, La;Empleo público;2020T2;23,2
Ambos sexos;17 Rioja, La;Empleo público;2020T1;22,3
Ambos sexos;17 Rioja, La;Empleo público;2019T4;22,4
Ambos sexos;17 Rioja, La;Empleo público;2019T3;22,2
Ambos sexos;17 Rioja, La;Empleo público;2019T2;20,3
Ambos sexos;17 Rioja, La;Empleo público;2019T1;19,0
Ambos sexos;17 Rioja, La;Empleo público;2018T4;19,7
Ambos sexos;17 Rioja, La;Empleo público;2018T3;21,0
Ambos sexos;17 Rioja, La;Empleo público;2018T2;19,8
Ambos sexos;17 Rioja, La;Empleo público;2018T1;21,2
Ambos sexos;17 Rioja, La;Empleo público;2017T4;20,8
Ambos sexos;17 Rioja, La;Empleo público;2017T3;20,0
Ambos sexos;17 Rioja, La;Empleo público;2017T2;20,6
Ambos sexos;17 Rioja, La;Empleo público;2017T1;19,1
Ambos sexos;17 Rioja, La;Empleo público;2016T4;19,6
Ambos sexos;17 Rioja, La;Empleo público;2016T3;19,2
Ambos sexos;17 Rioja, La;Empleo público;2016T2;20,8
Ambos sexos;17 Rioja, La;Empleo público;2016T1;19,1
Ambos sexos;17 Rioja, La;Empleo público;2015T4;20,9
Ambos sexos;17 Rioja, La;Empleo público;2015T3;20,9
Ambos sexos;17 Rioja, La;Empleo público;2015T2;21,0
Ambos sexos;17 Rioja, La;Empleo público;2015T1;21,2
Ambos sexos;17 Rioja, La;Empleo público;2014T4;20,3
Ambos sexos;17 Rioja, La;Empleo público;2014T3;21,9
Ambos sexos;17 Rioja, La;Empleo público;2014T2;21,1
Ambos sexos;17 Rioja, La;Empleo público;2014T1;20,1
Ambos sexos;17 Rioja, La;Empleo público;2013T4;19,8
Ambos sexos;17 Rioja, La;Empleo público;2013T3;18,7
Ambos sexos;17 Rioja, La;Empleo público;2013T2;19,0
Ambos sexos;17 Rioja, La;Empleo público;2013T1;19,3
Ambos sexos;17 Rioja, La;Empleo público;2012T4;19,7
Ambos sexos;17 Rioja, La;Empleo público;2012T3;19,9
Ambos sexos;17 Rioja, La;Empleo público;2012T2;20,0
Ambos sexos;17 Rioja, La;Empleo público;2012T1;19,8
Ambos sexos;17 Rioja, La;Empleo público;2011T4;18,6
Ambos sexos;17 Rioja, La;Empleo público;2011T3;17,8
Ambos sexos;17 Rioja, La;Empleo público;2011T2;17,6
Ambos sexos;17 Rioja, La;Empleo público;2011T1;17,5
Ambos sexos;17 Rioja, La;Empleo público;2010T4;18,8
Ambos sexos;17 Rioja, La;Empleo público;2010T3;18,0
Ambos sexos;17 Rioja, La;Empleo público;2010T2;19,9
Ambos sexos;17 Rioja, La;Empleo público;2010T1;19,4
Ambos sexos;17 Rioja, La;Empleo público;2009T4;21,2
Ambos sexos;17 Rioja, La;Empleo público;2009T3;19,7
Ambos sexos;17 Rioja, La;Empleo público;2009T2;19,5
Ambos sexos;17 Rioja, La;Empleo público;2009T1;21,1
Ambos sexos;17 Rioja, La;Empleo público;2008T4;20,4
Ambos sexos;17 Rioja, La;Empleo público;2008T3;19,3
Ambos sexos;17 Rioja, La;Empleo público;2008T2;18,6
Ambos sexos;17 Rioja, La;Empleo público;2008T1;20,1
Ambos sexos;17 Rioja, La;Empleo público;2007T4;20,9
Ambos sexos;17 Rioja, La;Empleo público;2007T3;20,5
Ambos sexos;17 Rioja, La;Empleo público;2007T2;20,6
Ambos sexos;17 Rioja, La;Empleo público;2007T1;22,2
Ambos sexos;17 Rioja, La;Empleo público;2006T4;20,1
Ambos sexos;17 Rioja, La;Empleo público;2006T3;19,9
Ambos sexos;17 Rioja, La;Empleo público;2006T2;17,0
Ambos sexos;17 Rioja, La;Empleo público;2006T1;17,8
Ambos sexos;17 Rioja, La;Empleo público;2005T4;17,5
Ambos sexos;17 Rioja, La;Empleo público;2005T3;18,4
Ambos sexos;17 Rioja, La;Empleo público;2005T2;20,0
Ambos sexos;17 Rioja, La;Empleo público;2005T1;17,8
Ambos sexos;17 Rioja, La;Empleo público;2004T4;16,2
Ambos sexos;17 Rioja, La;Empleo público;2004T3;14,9
Ambos sexos;17 Rioja, La;Empleo público;2004T2;14,1
Ambos sexos;17 Rioja, La;Empleo público;2004T1;14,2
Ambos sexos;17 Rioja, La;Empleo público;2003T4;15,3
Ambos sexos;17 Rioja, La;Empleo público;2003T3;17,2
Ambos sexos;17 Rioja, La;Empleo público;2003T2;17,8
Ambos sexos;17 Rioja, La;Empleo público;2003T1;16,5
Ambos sexos;17 Rioja, La;Empleo público;2002T4;16,3
Ambos sexos;17 Rioja, La;Empleo público;2002T3;15,8
Ambos sexos;17 Rioja, La;Empleo público;2002T2;15,3
Ambos sexos;17 Rioja, La;Empleo público;2002T1;15,1
Ambos sexos;18 Ceuta;Empleo público;2023T1;11,9
Ambos sexos;18 Ceuta;Empleo público;2022T4;11,2
Ambos sexos;18 Ceuta;Empleo público;2022T3;10,2
Ambos sexos;18 Ceuta;Empleo público;2022T2;12,1
Ambos sexos;18 Ceuta;Empleo público;2022T1;12,7
Ambos sexos;18 Ceuta;Empleo público;2021T4;12,3
Ambos sexos;18 Ceuta;Empleo público;2021T3;11,5
Ambos sexos;18 Ceuta;Empleo público;2021T2;12,9
Ambos sexos;18 Ceuta;Empleo público;2021T1;10,9
Ambos sexos;18 Ceuta;Empleo público;2020T4;10,8
Ambos sexos;18 Ceuta;Empleo público;2020T3;11,5
Ambos sexos;18 Ceuta;Empleo público;2020T2;13,3
Ambos sexos;18 Ceuta;Empleo público;2020T1;12,6
Ambos sexos;18 Ceuta;Empleo público;2019T4;12,2
Ambos sexos;18 Ceuta;Empleo público;2019T3;11,6
Ambos sexos;18 Ceuta;Empleo público;2019T2;10,7
Ambos sexos;18 Ceuta;Empleo público;2019T1;11,8
Ambos sexos;18 Ceuta;Empleo público;2018T4;10,2
Ambos sexos;18 Ceuta;Empleo público;2018T3;9,5
Ambos sexos;18 Ceuta;Empleo público;2018T2;11,1
Ambos sexos;18 Ceuta;Empleo público;2018T1;10,5
Ambos sexos;18 Ceuta;Empleo público;2017T4;11,1
Ambos sexos;18 Ceuta;Empleo público;2017T3;10,6
Ambos sexos;18 Ceuta;Empleo público;2017T2;11,5
Ambos sexos;18 Ceuta;Empleo público;2017T1;12,0
Ambos sexos;18 Ceuta;Empleo público;2016T4;12,3
Ambos sexos;18 Ceuta;Empleo público;2016T3;12,2
Ambos sexos;18 Ceuta;Empleo público;2016T2;11,6
Ambos sexos;18 Ceuta;Empleo público;2016T1;12,9
Ambos sexos;18 Ceuta;Empleo público;2015T4;13,3
Ambos sexos;18 Ceuta;Empleo público;2015T3;12,3
Ambos sexos;18 Ceuta;Empleo público;2015T2;13,1
Ambos sexos;18 Ceuta;Empleo público;2015T1;11,9
Ambos sexos;18 Ceuta;Empleo público;2014T4;13,3
Ambos sexos;18 Ceuta;Empleo público;2014T3;12,5
Ambos sexos;18 Ceuta;Empleo público;2014T2;12,8
Ambos sexos;18 Ceuta;Empleo público;2014T1;12,6
Ambos sexos;18 Ceuta;Empleo público;2013T4;12,1
Ambos sexos;18 Ceuta;Empleo público;2013T3;13,1
Ambos sexos;18 Ceuta;Empleo público;2013T2;12,3
Ambos sexos;18 Ceuta;Empleo público;2013T1;11,8
Ambos sexos;18 Ceuta;Empleo público;2012T4;9,9
Ambos sexos;18 Ceuta;Empleo público;2012T3;10,4
Ambos sexos;18 Ceuta;Empleo público;2012T2;10,8
Ambos sexos;18 Ceuta;Empleo público;2012T1;13,3
Ambos sexos;18 Ceuta;Empleo público;2011T4;15,0
Ambos sexos;18 Ceuta;Empleo público;2011T3;12,8
Ambos sexos;18 Ceuta;Empleo público;2011T2;13,3
Ambos sexos;18 Ceuta;Empleo público;2011T1;14,1
Ambos sexos;18 Ceuta;Empleo público;2010T4;13,4
Ambos sexos;18 Ceuta;Empleo público;2010T3;12,4
Ambos sexos;18 Ceuta;Empleo público;2010T2;12,3
Ambos sexos;18 Ceuta;Empleo público;2010T1;12,5
Ambos sexos;18 Ceuta;Empleo público;2009T4;11,7
Ambos sexos;18 Ceuta;Empleo público;2009T3;12,9
Ambos sexos;18 Ceuta;Empleo público;2009T2;15,0
Ambos sexos;18 Ceuta;Empleo público;2009T1;14,0
Ambos sexos;18 Ceuta;Empleo público;2008T4;12,4
Ambos sexos;18 Ceuta;Empleo público;2008T3;10,1
Ambos sexos;18 Ceuta;Empleo público;2008T2;11,0
Ambos sexos;18 Ceuta;Empleo público;2008T1;10,9
Ambos sexos;18 Ceuta;Empleo público;2007T4;12,0
Ambos sexos;18 Ceuta;Empleo público;2007T3;11,5
Ambos sexos;18 Ceuta;Empleo público;2007T2;12,1
Ambos sexos;18 Ceuta;Empleo público;2007T1;10,2
Ambos sexos;18 Ceuta;Empleo público;2006T4;10,7
Ambos sexos;18 Ceuta;Empleo público;2006T3;9,7
Ambos sexos;18 Ceuta;Empleo público;2006T2;8,6
Ambos sexos;18 Ceuta;Empleo público;2006T1;10,6
Ambos sexos;18 Ceuta;Empleo público;2005T4;13,1
Ambos sexos;18 Ceuta;Empleo público;2005T3;12,1
Ambos sexos;18 Ceuta;Empleo público;2005T2;11,8
Ambos sexos;18 Ceuta;Empleo público;2005T1;12,5
Ambos sexos;18 Ceuta;Empleo público;2004T4;11,0
Ambos sexos;18 Ceuta;Empleo público;2004T3;10,3
Ambos sexos;18 Ceuta;Empleo público;2004T2;9,9
Ambos sexos;18 Ceuta;Empleo público;2004T1;9,5
Ambos sexos;18 Ceuta;Empleo público;2003T4;11,4
Ambos sexos;18 Ceuta;Empleo público;2003T3;11,9
Ambos sexos;18 Ceuta;Empleo público;2003T2;11,6
Ambos sexos;18 Ceuta;Empleo público;2003T1;11,4
Ambos sexos;18 Ceuta;Empleo público;2002T4;12,5
Ambos sexos;18 Ceuta;Empleo público;2002T3;12,6
Ambos sexos;18 Ceuta;Empleo público;2002T2;12,1
Ambos sexos;18 Ceuta;Empleo público;2002T1;9,9
Ambos sexos;19 Melilla;Empleo público;2023T1;13,7
Ambos sexos;19 Melilla;Empleo público;2022T4;13,4
Ambos sexos;19 Melilla;Empleo público;2022T3;15,1
Ambos sexos;19 Melilla;Empleo público;2022T2;13,2
Ambos sexos;19 Melilla;Empleo público;2022T1;13,6
Ambos sexos;19 Melilla;Empleo público;2021T4;13,7
Ambos sexos;19 Melilla;Empleo público;2021T3;14,2
Ambos sexos;19 Melilla;Empleo público;2021T2;15,8
Ambos sexos;19 Melilla;Empleo público;2021T1;15,1
Ambos sexos;19 Melilla;Empleo público;2020T4;16,1
Ambos sexos;19 Melilla;Empleo público;2020T3;16,0
Ambos sexos;19 Melilla;Empleo público;2020T2;15,4
Ambos sexos;19 Melilla;Empleo público;2020T1;13,0
Ambos sexos;19 Melilla;Empleo público;2019T4;11,6
Ambos sexos;19 Melilla;Empleo público;2019T3;11,0
Ambos sexos;19 Melilla;Empleo público;2019T2;12,2
Ambos sexos;19 Melilla;Empleo público;2019T1;12,4
Ambos sexos;19 Melilla;Empleo público;2018T4;11,9
Ambos sexos;19 Melilla;Empleo público;2018T3;11,8
Ambos sexos;19 Melilla;Empleo público;2018T2;11,7
Ambos sexos;19 Melilla;Empleo público;2018T1;11,5
Ambos sexos;19 Melilla;Empleo público;2017T4;13,2
Ambos sexos;19 Melilla;Empleo público;2017T3;11,7
Ambos sexos;19 Melilla;Empleo público;2017T2;11,0
Ambos sexos;19 Melilla;Empleo público;2017T1;10,2
Ambos sexos;19 Melilla;Empleo público;2016T4;10,9
Ambos sexos;19 Melilla;Empleo público;2016T3;10,1
Ambos sexos;19 Melilla;Empleo público;2016T2;9,9
Ambos sexos;19 Melilla;Empleo público;2016T1;10,5
Ambos sexos;19 Melilla;Empleo público;2015T4;10,4
Ambos sexos;19 Melilla;Empleo público;2015T3;10,9
Ambos sexos;19 Melilla;Empleo público;2015T2;10,9
Ambos sexos;19 Melilla;Empleo público;2015T1;11,4
Ambos sexos;19 Melilla;Empleo público;2014T4;10,1
Ambos sexos;19 Melilla;Empleo público;2014T3;10,0
Ambos sexos;19 Melilla;Empleo público;2014T2;10,0
Ambos sexos;19 Melilla;Empleo público;2014T1;11,2
Ambos sexos;19 Melilla;Empleo público;2013T4;9,5
Ambos sexos;19 Melilla;Empleo público;2013T3;8,5
Ambos sexos;19 Melilla;Empleo público;2013T2;11,5
Ambos sexos;19 Melilla;Empleo público;2013T1;11,6
Ambos sexos;19 Melilla;Empleo público;2012T4;10,0
Ambos sexos;19 Melilla;Empleo público;2012T3;9,6
Ambos sexos;19 Melilla;Empleo público;2012T2;10,4
Ambos sexos;19 Melilla;Empleo público;2012T1;11,9
Ambos sexos;19 Melilla;Empleo público;2011T4;10,1
Ambos sexos;19 Melilla;Empleo público;2011T3;10,7
Ambos sexos;19 Melilla;Empleo público;2011T2;12,5
Ambos sexos;19 Melilla;Empleo público;2011T1;12,7
Ambos sexos;19 Melilla;Empleo público;2010T4;10,3
Ambos sexos;19 Melilla;Empleo público;2010T3;9,1
Ambos sexos;19 Melilla;Empleo público;2010T2;9,7
Ambos sexos;19 Melilla;Empleo público;2010T1;10,8
Ambos sexos;19 Melilla;Empleo público;2009T4;10,6
Ambos sexos;19 Melilla;Empleo público;2009T3;10,6
Ambos sexos;19 Melilla;Empleo público;2009T2;11,1
Ambos sexos;19 Melilla;Empleo público;2009T1;11,4
Ambos sexos;19 Melilla;Empleo público;2008T4;13,7
Ambos sexos;19 Melilla;Empleo público;2008T3;12,2
Ambos sexos;19 Melilla;Empleo público;2008T2;12,4
Ambos sexos;19 Melilla;Empleo público;2008T1;11,3
Ambos sexos;19 Melilla;Empleo público;2007T4;12,0
Ambos sexos;19 Melilla;Empleo público;2007T3;11,9
Ambos sexos;19 Melilla;Empleo público;2007T2;10,7
Ambos sexos;19 Melilla;Empleo público;2007T1;12,1
Ambos sexos;19 Melilla;Empleo público;2006T4;12,3
Ambos sexos;19 Melilla;Empleo público;2006T3;10,4
Ambos sexos;19 Melilla;Empleo público;2006T2;9,7
Ambos sexos;19 Melilla;Empleo público;2006T1;9,4
Ambos sexos;19 Melilla;Empleo público;2005T4;10,9
Ambos sexos;19 Melilla;Empleo público;2005T3;9,1
Ambos sexos;19 Melilla;Empleo público;2005T2;10,1
Ambos sexos;19 Melilla;Empleo público;2005T1;10,1
Ambos sexos;19 Melilla;Empleo público;2004T4;11,3
Ambos sexos;19 Melilla;Empleo público;2004T3;11,9
Ambos sexos;19 Melilla;Empleo público;2004T2;11,6
Ambos sexos;19 Melilla;Empleo público;2004T1;11,2
Ambos sexos;19 Melilla;Empleo público;2003T4;10,8
Ambos sexos;19 Melilla;Empleo público;2003T3;10,8
Ambos sexos;19 Melilla;Empleo público;2003T2;10,6
Ambos sexos;19 Melilla;Empleo público;2003T1;10,6
Ambos sexos;19 Melilla;Empleo público;2002T4;10,2
Ambos sexos;19 Melilla;Empleo público;2002T3;11,4
Ambos sexos;19 Melilla;Empleo público;2002T2;11,1
Ambos sexos;19 Melilla;Empleo público;2002T1;10,9
Hombres;Total Nacional;Empleo público;2023T1;1.487,1
Hombres;Total Nacional;Empleo público;2022T4;1.496,0
Hombres;Total Nacional;Empleo público;2022T3;1.504,2
Hombres;Total Nacional;Empleo público;2022T2;1.460,5
Hombres;Total Nacional;Empleo público;2022T1;1.442,2
Hombres;Total Nacional;Empleo público;2021T4;1.428,6
Hombres;Total Nacional;Empleo público;2021T3;1.453,8
Hombres;Total Nacional;Empleo público;2021T2;1.464,0
Hombres;Total Nacional;Empleo público;2021T1;1.434,0
Hombres;Total Nacional;Empleo público;2020T4;1.458,8
Hombres;Total Nacional;Empleo público;2020T3;1.484,1
Hombres;Total Nacional;Empleo público;2020T2;1.419,2
Hombres;Total Nacional;Empleo público;2020T1;1.421,5
Hombres;Total Nacional;Empleo público;2019T4;1.411,3
Hombres;Total Nacional;Empleo público;2019T3;1.418,7
Hombres;Total Nacional;Empleo público;2019T2;1.410,7
Hombres;Total Nacional;Empleo público;2019T1;1.417,5
Hombres;Total Nacional;Empleo público;2018T4;1.427,4
Hombres;Total Nacional;Empleo público;2018T3;1.408,2
Hombres;Total Nacional;Empleo público;2018T2;1.375,4
Hombres;Total Nacional;Empleo público;2018T1;1.369,8
Hombres;Total Nacional;Empleo público;2017T4;1.355,4
Hombres;Total Nacional;Empleo público;2017T3;1.365,5
Hombres;Total Nacional;Empleo público;2017T2;1.339,3
Hombres;Total Nacional;Empleo público;2017T1;1.330,3
Hombres;Total Nacional;Empleo público;2016T4;1.350,4
Hombres;Total Nacional;Empleo público;2016T3;1.352,2
Hombres;Total Nacional;Empleo público;2016T2;1.337,2
Hombres;Total Nacional;Empleo público;2016T1;1.357,5
Hombres;Total Nacional;Empleo público;2015T4;1.362,3
Hombres;Total Nacional;Empleo público;2015T3;1.374,1
Hombres;Total Nacional;Empleo público;2015T2;1.358,1
Hombres;Total Nacional;Empleo público;2015T1;1.362,7
Hombres;Total Nacional;Empleo público;2014T4;1.358,0
Hombres;Total Nacional;Empleo público;2014T3;1.368,6
Hombres;Total Nacional;Empleo público;2014T2;1.366,4
Hombres;Total Nacional;Empleo público;2014T1;1.344,0
Hombres;Total Nacional;Empleo público;2013T4;1.326,9
Hombres;Total Nacional;Empleo público;2013T3;1.365,7
Hombres;Total Nacional;Empleo público;2013T2;1.331,7
Hombres;Total Nacional;Empleo público;2013T1;1.346,5
Hombres;Total Nacional;Empleo público;2012T4;1.367,2
Hombres;Total Nacional;Empleo público;2012T3;1.373,2
Hombres;Total Nacional;Empleo público;2012T2;1.399,6
Hombres;Total Nacional;Empleo público;2012T1;1.446,2
Hombres;Total Nacional;Empleo público;2011T4;1.466,3
Hombres;Total Nacional;Empleo público;2011T3;1.531,4
Hombres;Total Nacional;Empleo público;2011T2;1.515,3
Hombres;Total Nacional;Empleo público;2011T1;1.500,6
Hombres;Total Nacional;Empleo público;2010T4;1.472,5
Hombres;Total Nacional;Empleo público;2010T3;1.506,8
Hombres;Total Nacional;Empleo público;2010T2;1.469,5
Hombres;Total Nacional;Empleo público;2010T1;1.459,4
Hombres;Total Nacional;Empleo público;2009T4;1.453,5
Hombres;Total Nacional;Empleo público;2009T3;1.489,4
Hombres;Total Nacional;Empleo público;2009T2;1.466,6
Hombres;Total Nacional;Empleo público;2009T1;1.451,0
Hombres;Total Nacional;Empleo público;2008T4;1.442,8
Hombres;Total Nacional;Empleo público;2008T3;1.402,5
Hombres;Total Nacional;Empleo público;2008T2;1.380,4
Hombres;Total Nacional;Empleo público;2008T1;1.344,2
Hombres;Total Nacional;Empleo público;2007T4;1.396,0
Hombres;Total Nacional;Empleo público;2007T3;1.419,5
Hombres;Total Nacional;Empleo público;2007T2;1.397,1
Hombres;Total Nacional;Empleo público;2007T1;1.433,8
Hombres;Total Nacional;Empleo público;2006T4;1.407,5
Hombres;Total Nacional;Empleo público;2006T3;1.418,1
Hombres;Total Nacional;Empleo público;2006T2;1.395,9
Hombres;Total Nacional;Empleo público;2006T1;1.401,7
Hombres;Total Nacional;Empleo público;2005T4;1.408,7
Hombres;Total Nacional;Empleo público;2005T3;1.437,4
Hombres;Total Nacional;Empleo público;2005T2;1.405,9
Hombres;Total Nacional;Empleo público;2005T1;1.415,1
Hombres;Total Nacional;Empleo público;2004T4;1.419,9
Hombres;Total Nacional;Empleo público;2004T3;1.398,1
Hombres;Total Nacional;Empleo público;2004T2;1.350,0
Hombres;Total Nacional;Empleo público;2004T1;1.350,1
Hombres;Total Nacional;Empleo público;2003T4;1.353,3
Hombres;Total Nacional;Empleo público;2003T3;1.375,3
Hombres;Total Nacional;Empleo público;2003T2;1.370,5
Hombres;Total Nacional;Empleo público;2003T1;1.362,6
Hombres;Total Nacional;Empleo público;2002T4;1.375,1
Hombres;Total Nacional;Empleo público;2002T3;1.367,9
Hombres;Total Nacional;Empleo público;2002T2;1.334,6
Hombres;Total Nacional;Empleo público;2002T1;1.315,7
Hombres;01 Andalucía;Empleo público;2023T1;294,1
Hombres;01 Andalucía;Empleo público;2022T4;297,0
Hombres;01 Andalucía;Empleo público;2022T3;299,0
Hombres;01 Andalucía;Empleo público;2022T2;302,6
Hombres;01 Andalucía;Empleo público;2022T1;285,8
Hombres;01 Andalucía;Empleo público;2021T4;289,6
Hombres;01 Andalucía;Empleo público;2021T3;289,7
Hombres;01 Andalucía;Empleo público;2021T2;286,7
Hombres;01 Andalucía;Empleo público;2021T1;273,4
